latent_dim1,latent_dim2,日期,韓國出口貿易金額,韓國進口貿易金額,韓國M2,道瓊收盤,那斯達克收盤,S&P收盤,日經收盤,韓股收盤,台股收盤
-0.51171976,-1.8104061,2007/1/2,28093.0,27560.0,1143814.9,12463.1,2415.29,1418.3,17225.8,1435.26,7920.8
-0.62945914,-1.947064,2007/1/3,28093.0,27560.0,1143814.9,12474.5,2423.16,1416.6,17225.8,1409.35,7917.3
-0.8639607,-2.1829708,2007/1/4,28093.0,27560.0,1143814.9,12480.7,2453.43,1418.34,17353.7,1397.29,7934.51
-0.9002015,-2.2116368,2007/1/5,28093.0,27560.0,1143814.9,12398.0,2434.25,1409.71,17091.6,1385.76,7835.57
-0.75965184,-2.1030886,2007/1/8,28093.0,27560.0,1143814.9,12423.5,2438.2,1412.84,17091.6,1370.81,7736.71
-0.54040444,-1.873505,2007/1/9,28093.0,27560.0,1143814.9,12416.6,2443.83,1412.11,17237.8,1374.34,7790.01
-0.81195265,-2.109594,2007/1/10,28093.0,27560.0,1143814.9,12442.2,2459.33,1414.85,16942.4,1355.79,7698.52
-0.7608936,-2.0947685,2007/1/11,28093.0,27560.0,1143814.9,12515.0,2484.85,1423.82,16838.2,1365.31,7618.55
-0.6636015,-2.0204463,2007/1/12,28093.0,27560.0,1143814.9,12556.1,2502.82,1430.73,17057.0,1388.37,7761.71
-0.76283747,-2.1160343,2007/1/15,28093.0,27560.0,1143814.9,12556.1,2502.82,1430.73,17209.9,1390.96,7783.5
-0.7087337,-2.0650804,2007/1/16,28093.0,27560.0,1143814.9,12582.6,2497.78,1431.9,17202.5,1389.71,7792.08
-0.6907374,-2.0333173,2007/1/17,28093.0,27560.0,1143814.9,12577.1,2479.42,1430.62,17261.3,1379.48,7833.98
-0.60582155,-1.941302,2007/1/18,28093.0,27560.0,1143814.9,12567.9,2443.21,1426.37,17370.9,1383.21,7895.18
-0.557758,-1.897858,2007/1/19,28093.0,27560.0,1143814.9,12565.5,2451.31,1430.5,17310.4,1360.56,7840.08
-0.5743376,-1.890534,2007/1/22,28093.0,27560.0,1143814.9,12477.2,2431.07,1422.95,17424.2,1363.41,7842.47
-0.54461026,-1.8660194,2007/1/23,28093.0,27560.0,1143814.9,12533.8,2431.41,1427.99,17408.6,1363.09,7852.36
-0.52171946,-1.8392495,2007/1/24,28093.0,27560.0,1143814.9,12621.8,2466.28,1440.13,17507.4,1383.06,7935.54
-0.70941216,-2.038079,2007/1/25,28093.0,27560.0,1143814.9,12502.6,2434.24,1423.9,17458.3,1382.36,7923.77
-0.83920836,-2.1690252,2007/1/26,28093.0,27560.0,1143814.9,12487.0,2435.49,1422.18,17421.9,1371.33,7821.32
-0.7318281,-2.084204,2007/1/29,28093.0,27560.0,1143814.9,12490.8,2441.09,1420.62,17470.5,1363.1,7751.79
-0.7308868,-2.075744,2007/1/30,28093.0,27560.0,1143814.9,12523.3,2448.64,1428.82,17490.2,1370.72,7739.91
-0.65398437,-1.9876574,2007/1/31,28093.0,27560.0,1143814.9,12621.7,2463.93,1438.24,17383.4,1360.23,7699.64
-1.205766,-2.2834125,2007/2/1,26225.0,25406.0,1154108.8,12673.7,2468.38,1445.94,17519.5,1382.9,7701.54
-1.018861,-2.1035845,2007/2/2,26225.0,25406.0,1154108.8,12653.5,2475.88,1448.39,17547.1,1413.14,7777.03
-1.0900612,-2.1780484,2007/2/5,26225.0,25406.0,1154108.8,12661.7,2470.6,1446.99,17344.8,1417.95,7783.12
-0.9973796,-2.0874493,2007/2/6,26225.0,25406.0,1154108.8,12666.3,2471.49,1448.0,17406.9,1428.58,7875.75
-1.0475445,-2.1334927,2007/2/7,26225.0,25406.0,1154108.8,12666.9,2490.5,1450.02,17292.3,1426.29,7850.06
-1.1360697,-2.2079208,2007/2/8,26225.0,25406.0,1154108.8,12637.6,2488.67,1448.31,17292.5,1423.58,7842.22
-1.0340968,-2.1102316,2007/2/9,26225.0,25406.0,1154108.8,12580.8,2459.82,1438.06,17504.3,1427.68,7859.53
-1.3578243,-2.3934593,2007/2/12,26225.0,25406.0,1154108.8,12552.5,2450.38,1433.37,17504.3,1414.29,7776.36
-1.1560009,-2.2263744,2007/2/13,26225.0,25406.0,1154108.8,12654.9,2459.88,1444.26,17621.5,1418.44,7736.83
-0.9313937,-1.998247,2007/2/14,26225.0,25406.0,1154108.8,12741.9,2488.38,1455.3,17752.6,1436.1,7809.45
-0.79753596,-1.8438452,2007/2/26,26225.0,25406.0,1154108.8,12632.3,2504.52,1449.37,18215.3,1470.03,7900.2
-1.089503,-2.1348472,2007/2/27,26225.0,25406.0,1154108.8,12216.2,2407.86,1399.04,18119.9,1454.6,7901.96
-1.4932537,-2.5303833,2007/3/1,30386.0,29296.0,1162429.3,12234.3,2404.21,1403.17,17453.5,1417.34,7678.67
-1.1700722,-2.274465,2007/3/2,30386.0,29296.0,1162429.3,12114.1,2368.0,1387.17,17217.9,1414.47,7670.77
-1.3205385,-2.4055765,2007/3/3,30386.0,29296.0,1162429.3,12114.1,2368.0,1387.17,17217.9,1414.47,7630.15
-1.2550719,-2.34871,2007/3/5,30386.0,29296.0,1162429.3,12050.4,2340.68,1374.12,16642.2,1376.15,7344.56
-1.2338636,-2.3399258,2007/3/6,30386.0,29296.0,1162429.3,12207.6,2385.14,1395.41,16844.5,1402.93,7451.06
-1.0172043,-2.1400428,2007/3/7,30386.0,29296.0,1162429.3,12192.5,2374.64,1391.97,16764.6,1410.95,7480.89
-1.1287485,-2.2377098,2007/3/8,30386.0,29296.0,1162429.3,12260.7,2387.73,1401.89,17090.3,1423.89,7573.87
-1.3311834,-2.4174755,2007/3/9,30386.0,29296.0,1162429.3,12276.3,2387.55,1402.85,17164.0,1423.58,7568.2
-1.1587739,-2.2654212,2007/3/12,30386.0,29296.0,1162429.3,12318.6,2402.29,1406.6,17292.4,1441.33,7629.15
-1.173156,-2.2677658,2007/3/13,30386.0,29296.0,1162429.3,12076.0,2350.57,1377.95,17178.8,1436.05,7684.0
-1.2385511,-2.33422,2007/3/14,30386.0,29296.0,1162429.3,12133.4,2371.74,1387.17,16676.9,1407.37,7570.27
-0.7765564,-1.874278,2007/3/15,30386.0,29296.0,1162429.3,12159.7,2378.7,1392.28,16860.4,1426.93,7695.96
-0.88714015,-1.9842111,2007/3/16,30386.0,29296.0,1162429.3,12110.4,2372.66,1386.95,16744.2,1427.88,7719.8
-1.1832585,-2.2674737,2007/3/19,30386.0,29296.0,1162429.3,12226.2,2394.41,1402.06,17009.5,1443.39,7737.46
-1.1240093,-2.2129135,2007/3/20,30386.0,29296.0,1162429.3,12288.1,2408.21,1410.94,17163.2,1444.17,7736.2
-1.115794,-2.20858,2007/3/21,30386.0,29296.0,1162429.3,12447.5,2455.92,1435.04,17163.2,1442.85,7757.03
-0.7261966,-1.8094814,2007/3/22,30386.0,29296.0,1162429.3,12461.1,2451.74,1434.54,17419.2,1448.53,7823.67
-0.8092061,-1.8886966,2007/3/23,30386.0,29296.0,1162429.3,12481.0,2448.93,1436.11,17480.6,1447.38,7859.32
-0.9111984,-1.9960965,2007/3/26,30386.0,29296.0,1162429.3,12469.1,2455.63,1437.5,17522.0,1449.77,7877.82
-1.1778383,-2.2495172,2007/3/27,30386.0,29296.0,1162429.3,12397.3,2437.43,1428.61,17365.0,1453.23,7845.17
-1.1645502,-2.250346,2007/3/28,30386.0,29296.0,1162429.3,12300.4,2417.1,1417.23,17254.7,1439.74,7788.14
-0.97234434,-2.0554404,2007/3/29,30386.0,29296.0,1162429.3,12348.8,2417.88,1422.53,17263.9,1450.95,7848.33
-0.9914734,-2.0692382,2007/3/30,30386.0,29296.0,1162429.3,12354.4,2421.64,1420.86,17287.7,1452.55,7884.41
-0.78295517,-1.8066615,2007/4/2,29945.0,29597.0,1165291.0,12382.3,2422.26,1424.55,17028.4,1459.53,7884.99
-0.907517,-1.9390749,2007/4/3,29945.0,29597.0,1165291.0,12510.3,2450.33,1437.77,17244.0,1463.75,7932.91
-0.8542675,-1.8634268,2007/4/4,29945.0,29597.0,1165291.0,12530.0,2458.69,1439.37,17544.1,1483.41,8004.61
-0.71073765,-1.7013755,2007/4/9,29945.0,29597.0,1165291.0,12569.1,2469.18,1444.61,17743.8,1501.06,8056.56
-0.72124386,-1.6192249,2007/4/10,29945.0,29597.0,1165291.0,12573.9,2477.61,1448.39,17664.7,1499.16,8048.39
-0.83425415,-1.810659,2007/4/11,29945.0,29597.0,1165291.0,12484.6,2459.31,1438.87,17670.1,1513.42,8084.45
-0.77135074,-1.738368,2007/4/12,29945.0,29597.0,1165291.0,12553.0,2480.32,1447.8,17540.4,1525.61,8075.2
-0.7938787,-1.7662189,2007/4/13,29945.0,29597.0,1165291.0,12612.1,2491.94,1452.85,17364.0,1520.78,8002.3
-0.91905445,-1.9208521,2007/4/14,29945.0,29597.0,1165291.0,12612.1,2491.94,1452.85,17364.0,1520.78,8045.12
-0.80279315,-1.7749879,2007/4/16,29945.0,29597.0,1165291.0,12720.5,2518.33,1468.47,17628.3,1532.04,8043.54
-0.783051,-1.7491226,2007/4/17,29945.0,29597.0,1165291.0,12773.0,2516.95,1471.48,17527.5,1528.66,7959.29
-0.90083176,-1.8833107,2007/4/18,29945.0,29597.0,1165291.0,12803.8,2510.5,1472.5,17667.3,1534.58,8003.31
-1.2166235,-2.244884,2007/4/19,29945.0,29597.0,1165291.0,12808.6,2505.35,1470.73,17372.0,1513.66,7888.63
-0.9853771,-1.9858629,2007/4/20,29945.0,29597.0,1165291.0,12962.0,2526.39,1484.35,17452.6,1533.08,7942.67
-0.92085344,-1.9129921,2007/4/23,29945.0,29597.0,1165291.0,12919.4,2523.67,1480.93,17455.4,1544.35,8010.46
-1.051914,-2.0624702,2007/4/24,29945.0,29597.0,1165291.0,12953.9,2524.54,1480.41,17451.8,1556.71,8045.01
-1.1496633,-2.1744266,2007/4/25,29945.0,29597.0,1165291.0,13089.9,2547.89,1495.42,17236.2,1545.55,7984.65
-1.0070977,-2.007736,2007/4/26,29945.0,29597.0,1165291.0,13105.5,2554.46,1494.25,17429.2,1553.13,8000.04
-1.2409992,-2.273961,2007/4/27,29945.0,29597.0,1165291.0,13120.9,2557.21,1494.07,17400.4,1542.52,7949.42
-1.3105109,-2.3021772,2007/4/30,29945.0,29597.0,1165291.0,13062.9,2525.09,1482.37,17400.4,1542.24,7875.42
-1.7398887,-2.645068,2007/5/2,31040.0,29857.0,1171148.4,13211.9,2557.84,1495.92,17394.9,1553.3,7903.04
-1.7902622,-2.6773028,2007/5/3,31040.0,29857.0,1171148.4,13241.4,2565.46,1502.39,17394.9,1559.86,7926.66
-1.6150482,-2.5504982,2007/5/4,31040.0,29857.0,1171148.4,13264.6,2572.15,1505.62,17394.9,1567.74,8066.06
-1.4150827,-2.3504162,2007/5/7,31040.0,29857.0,1171148.4,13313.0,2570.95,1509.48,17669.8,1584.46,8115.27
-1.5287335,-2.452471,2007/5/8,31040.0,29857.0,1171148.4,13309.1,2571.75,1507.72,17656.8,1582.65,8095.84
-1.5004907,-2.4265587,2007/5/9,31040.0,29857.0,1171148.4,13362.9,2576.34,1512.58,17748.1,1593.42,8052.7
-1.4610991,-2.393256,2007/5/10,31040.0,29857.0,1171148.4,13215.1,2533.74,1491.47,17737.0,1599.68,8096.86
-1.5814545,-2.4996438,2007/5/11,31040.0,29857.0,1171148.4,13326.2,2562.22,1505.85,17553.7,1603.56,8031.54
-1.4775362,-2.393801,2007/5/14,31040.0,29857.0,1171148.4,13346.8,2546.44,1503.15,17677.9,1605.77,8030.56
-1.5081108,-2.4237778,2007/5/15,31040.0,29857.0,1171148.4,13383.8,2525.29,1501.19,17513.0,1589.37,7975.03
-1.5039742,-2.4250393,2007/5/16,31040.0,29857.0,1171148.4,13487.5,2547.42,1514.14,17529.0,1600.6,7988.57
-0.9150706,-1.8156458,2007/5/17,31040.0,29857.0,1171148.4,13476.7,2539.38,1512.75,17498.6,1615.58,8037.96
-1.4485602,-2.3578072,2007/5/18,31040.0,29857.0,1171148.4,13556.5,2558.45,1522.75,17399.6,1612.25,8034.14
-1.159812,-2.049334,2007/5/21,31040.0,29857.0,1171148.4,13542.9,2578.79,1525.1,17556.9,1628.2,8141.59
-1.3296505,-2.228173,2007/5/22,31040.0,29857.0,1171148.4,13540.0,2588.02,1524.12,17680.0,1642.88,8188.63
-1.394609,-2.2871602,2007/5/23,31040.0,29857.0,1171148.4,13525.6,2577.05,1522.28,17705.1,1646.59,8221.79
-1.3219132,-2.2173831,2007/5/24,31040.0,29857.0,1171148.4,13441.1,2537.92,1507.51,17697.0,1646.59,8216.41
-1.5048409,-2.388517,2007/5/25,31040.0,29857.0,1171148.4,13507.3,2557.19,1515.73,17481.2,1644.56,8159.97
-1.4183576,-2.2994473,2007/5/28,31040.0,29857.0,1171148.4,13507.3,2557.19,1515.73,17587.6,1657.91,8156.82
-1.2527847,-2.133748,2007/5/29,31040.0,29857.0,1171148.4,13521.3,2572.06,1518.11,17672.6,1661.8,8181.49
-1.3409727,-2.2080412,2007/5/30,31040.0,29857.0,1171148.4,13633.1,2592.59,1530.23,17588.3,1662.72,8147.34
-1.5503969,-2.3987777,2007/5/31,31040.0,29857.0,1171148.4,13627.6,2604.52,1530.62,17875.8,1700.91,8144.95
-1.4259219,-2.2675803,2007/6/1,32000.0,28508.0,1190080.2,13668.1,2613.92,1536.34,17958.9,1716.24,8249.9
-1.6724677,-2.4754095,2007/6/4,32000.0,28508.0,1190080.2,13676.3,2618.29,1539.18,17973.4,1737.59,8294.79
-1.7189298,-2.5138083,2007/6/5,32000.0,28508.0,1190080.2,13595.5,2611.23,1530.95,18053.8,1742.19,8303.99
-1.5897837,-2.3920002,2007/6/6,32000.0,28508.0,1190080.2,13465.7,2587.18,1517.38,18040.9,1742.19,8314.68
-1.6568584,-2.4549081,2007/6/7,32000.0,28508.0,1190080.2,13266.7,2541.38,1490.72,18053.4,1753.04,8355.26
-1.7921317,-2.5669763,2007/6/8,32000.0,28508.0,1190080.2,13424.4,2573.54,1507.67,17779.1,1727.28,8300.71
-1.5598874,-2.3634152,2007/6/11,32000.0,28508.0,1190080.2,13425.0,2572.15,1509.12,17834.5,1716.56,8338.88
-1.6599512,-2.4490204,2007/6/12,32000.0,28508.0,1190080.2,13295.0,2549.77,1493.0,17760.9,1729.88,8370.26
-1.65291,-2.4509878,2007/6/13,32000.0,28508.0,1190080.2,13482.4,2582.31,1515.67,17732.8,1721.99,8346.39
-1.5758164,-2.370723,2007/6/14,32000.0,28508.0,1190080.2,13553.7,2599.41,1522.97,17842.3,1769.18,8450.72
-1.1630559,-1.9292077,2007/6/15,32000.0,28508.0,1190080.2,13639.5,2626.71,1532.91,17971.5,1772.26,8573.64
-1.027956,-1.756709,2007/6/20,32000.0,28508.0,1190080.2,13489.4,2599.96,1512.84,18211.7,1783.79,8755.88
-1.1267438,-1.854463,2007/6/21,32000.0,28508.0,1190080.2,13545.8,2616.96,1522.19,18240.3,1794.24,8851.99
-1.3106358,-2.0289044,2007/6/22,32000.0,28508.0,1190080.2,13360.3,2588.96,1502.56,18188.6,1770.98,8846.39
-1.4299145,-2.1574464,2007/6/23,32000.0,28508.0,1190080.2,13360.3,2588.96,1502.56,18188.6,1770.98,8812.91
-1.1777842,-1.8556632,2007/6/25,32000.0,28508.0,1190080.2,13352.0,2577.08,1497.74,18087.5,1757.73,8939.19
-1.3625456,-2.0546932,2007/6/26,32000.0,28508.0,1190080.2,13337.7,2574.16,1492.89,18066.1,1749.55,8865.75
-1.4460318,-2.1559017,2007/6/27,32000.0,28508.0,1190080.2,13427.7,2605.35,1506.34,17849.3,1733.1,8844.22
-1.4839389,-2.154594,2007/6/28,32000.0,28508.0,1190080.2,13422.3,2608.37,1505.71,17932.3,1751.75,8892.83
-1.4287965,-2.1276062,2007/6/29,32000.0,28508.0,1190080.2,13408.6,2603.23,1503.35,18138.4,1743.6,8883.21
-1.0827396,-1.7742493,2007/7/2,30207.0,29223.0,1200892.7,13535.4,2632.3,1519.43,18146.3,1771.35,8939.49
-1.0854259,-1.753437,2007/7/3,30207.0,29223.0,1200892.7,13577.3,2644.95,1524.87,18149.9,1805.5,8996.2
-1.0041952,-1.661337,2007/7/4,30207.0,29223.0,1200892.7,13577.3,2644.95,1524.87,18168.7,1838.41,9068.98
-1.0634239,-1.7351049,2007/7/5,30207.0,29223.0,1200892.7,13565.8,2656.65,1525.4,18221.5,1847.79,9148.78
-1.222062,-1.8807296,2007/7/6,30207.0,29223.0,1200892.7,13611.7,2666.51,1530.44,18140.9,1861.01,9188.31
-1.3515035,-2.0222473,2007/7/9,30207.0,29223.0,1200892.7,13650.0,2670.02,1531.85,18262.0,1883.59,9369.84
-1.2365761,-1.8992151,2007/7/10,30207.0,29223.0,1200892.7,13501.7,2639.16,1510.12,18252.7,1894.53,9384.73
-1.2306235,-1.8668619,2007/7/11,30207.0,29223.0,1200892.7,13577.9,2651.79,1518.76,18049.5,1889.96,9290.95
-1.1925683,-1.8458138,2007/7/12,30207.0,29223.0,1200892.7,13861.7,2701.73,1547.7,17984.1,1909.75,9354.41
-1.2183787,-1.7861338,2007/7/13,30207.0,29223.0,1200892.7,13907.2,2707.0,1552.5,18239.0,1962.93,9471.3
-1.1721575,-1.7287525,2007/7/16,30207.0,29223.0,1200892.7,13951.0,2697.33,1549.52,18239.0,1949.51,9417.32
-1.1567867,-1.7127471,2007/7/17,30207.0,29223.0,1200892.7,13971.5,2712.29,1549.37,18217.3,1949.51,9509.73
-1.1567888,-1.6882377,2007/7/18,30207.0,29223.0,1200892.7,13918.2,2699.49,1546.17,18015.6,1930.7,9485.35
-1.1212142,-1.6988388,2007/7/19,30207.0,29223.0,1200892.7,14000.4,2720.04,1553.08,18116.6,1937.9,9473.31
-1.0809795,-1.6667061,2007/7/20,30207.0,29223.0,1200892.7,13851.1,2687.6,1534.1,18157.9,1983.54,9585.9
-1.3703593,-1.9509951,2007/7/23,30207.0,29223.0,1200892.7,13943.4,2690.58,1541.57,17963.6,1993.05,9621.57
-0.9422411,-1.5143702,2007/7/24,30207.0,29223.0,1200892.7,13717.0,2639.86,1511.04,18002.0,1992.26,9744.06
-1.2375242,-1.7701812,2007/7/25,30207.0,29223.0,1200892.7,13785.1,2648.17,1518.09,17858.4,2004.22,9740.13
-0.92564815,-1.4672601,2007/7/26,30207.0,29223.0,1200892.7,13473.6,2599.34,1482.66,17702.1,1963.54,9566.42
-1.9410956,-2.4891639,2007/7/27,30207.0,29223.0,1200892.7,13265.5,2561.56,1458.95,17283.8,1883.22,9162.28
-1.9965382,-2.5867205,2007/7/30,30207.0,29223.0,1200892.7,13358.3,2582.57,1473.91,17289.3,1906.71,9072.57
-1.6538882,-2.2514699,2007/7/31,30207.0,29223.0,1200892.7,13212.0,2545.57,1455.27,17248.9,1933.27,9287.25
-2.2374716,-2.6318,2007/8/1,30998.0,29642.0,1208052.8,13362.4,2553.16,1465.81,16871.0,1856.45,8891.88
-1.6696022,-2.184437,2007/8/2,30998.0,29642.0,1208052.8,13463.3,2575.98,1472.2,16984.1,1853.07,8950.57
-1.8258855,-2.3557098,2007/8/3,30998.0,29642.0,1208052.8,13181.9,2511.25,1433.06,16979.9,1876.8,9057.82
-2.2821634,-2.7159328,2007/8/6,30998.0,29642.0,1208052.8,13468.8,2547.33,1467.67,16914.5,1855.05,8941.73
-1.8394713,-2.3529623,2007/8/7,30998.0,29642.0,1208052.8,13504.3,2561.6,1476.71,16921.8,1859.82,8862.31
-1.7978134,-2.3001401,2007/8/8,30998.0,29642.0,1208052.8,13657.9,2612.98,1497.49,17029.3,1903.41,9099.46
-1.5004983,-2.006931,2007/8/9,30998.0,29642.0,1208052.8,13270.7,2556.49,1453.09,17170.6,1908.68,9182.6
-1.9644938,-2.4452565,2007/8/10,30998.0,29642.0,1208052.8,13239.5,2544.89,1453.64,16764.1,1828.49,8931.31
-2.1013637,-2.551775,2007/8/13,30998.0,29642.0,1208052.8,13236.5,2542.24,1452.92,16800.0,1849.26,8938.96
-1.8733797,-2.3818724,2007/8/14,30998.0,29642.0,1208052.8,13028.9,2499.12,1426.54,16844.6,1817.89,8910.99
-2.1734655,-2.6328752,2007/8/15,30998.0,29642.0,1208052.8,12861.5,2458.83,1406.7,16475.6,1817.89,8593.04
-2.3724692,-2.814343,2007/8/16,30998.0,29642.0,1208052.8,12845.8,2451.07,1411.27,16148.5,1691.98,8201.37
-2.4954247,-2.8844774,2007/8/17,30998.0,29642.0,1208052.8,13079.1,2505.03,1445.94,15273.7,1638.07,8090.29
-2.215885,-2.675337,2007/8/20,30998.0,29642.0,1208052.8,13121.4,2508.59,1445.55,15732.5,1731.27,8515.6
-2.1558597,-2.6424026,2007/8/21,30998.0,29642.0,1208052.8,13090.9,2521.3,1447.12,15901.3,1736.18,8479.08
-2.2733254,-2.7530282,2007/8/22,30998.0,29642.0,1208052.8,13236.1,2552.8,1464.07,15900.6,1759.5,8493.46
-1.8404129,-2.3636575,2007/8/23,30998.0,29642.0,1208052.8,13235.9,2541.7,1462.5,16316.3,1799.72,8732.84
-2.1132116,-2.5864809,2007/8/24,30998.0,29642.0,1208052.8,13378.9,2576.69,1479.37,16249.0,1791.33,8690.09
-2.1087847,-2.572293,2007/8/27,30998.0,29642.0,1208052.8,13322.1,2561.25,1466.79,16301.4,1803.03,8718.31
-2.2421634,-2.6875536,2007/8/28,30998.0,29642.0,1208052.8,13041.9,2500.64,1432.36,16287.5,1829.31,8727.55
-2.1005895,-2.5673046,2007/8/29,30998.0,29642.0,1208052.8,13289.3,2563.16,1463.76,16012.8,1826.19,8643.32
-1.4221458,-1.9356745,2007/8/30,30998.0,29642.0,1208052.8,13238.7,2565.3,1457.64,16153.8,1841.7,8771.21
-1.2851276,-1.8282993,2007/8/31,30998.0,29642.0,1208052.8,13357.7,2596.36,1473.99,16569.1,1873.24,8982.16
-1.2859238,-1.6359367,2007/9/3,29324.0,27194.0,1219265.1,13357.7,2596.36,1473.99,16524.9,1881.81,8979.96
-1.4939158,-1.81708,2007/9/4,29324.0,27194.0,1219265.1,13448.9,2630.24,1489.42,16420.47,1874.74,8922.98
-1.8243539,-2.0842698,2007/9/5,29324.0,27194.0,1219265.1,13305.5,2605.95,1472.29,16158.5,1865.59,8913.85
-1.7641325,-2.0258613,2007/9/6,29324.0,27194.0,1219265.1,13363.4,2614.32,1478.55,16257.0,1888.81,9017.08
-1.736347,-2.0115418,2007/9/7,29324.0,27194.0,1219265.1,13113.4,2565.7,1453.55,16122.2,1884.9,9018.08
-1.99839,-2.1957166,2007/9/10,29324.0,27194.0,1219265.1,13127.9,2559.11,1451.7,15765.0,1835.87,8937.58
-1.5685554,-1.8130218,2007/9/11,29324.0,27194.0,1219265.1,13308.4,2597.47,1471.49,15877.7,1847.36,9003.12
-1.6861126,-1.9385186,2007/9/12,29324.0,27194.0,1219265.1,13291.6,2592.07,1471.56,15797.6,1813.52,9018.12
-1.8947577,-2.102192,2007/9/13,29324.0,27194.0,1219265.1,13424.9,2601.06,1483.95,15821.2,1848.02,8927.42
-1.5391927,-1.8499731,2007/9/14,29324.0,27194.0,1219265.1,13442.5,2602.18,1484.25,16127.4,1870.02,9031.63
-1.978523,-2.1895301,2007/9/17,29324.0,27194.0,1219265.1,13403.4,2581.66,1476.65,16127.4,1871.68,8899.91
-1.4012004,-1.656342,2007/9/19,29324.0,27194.0,1219265.1,13815.6,2666.48,1529.03,16381.5,1902.65,8926.38
-1.2690098,-1.5889753,2007/9/20,29324.0,27194.0,1219265.1,13766.7,2654.29,1518.75,16413.8,1908.97,8983.03
-1.3131316,-1.6313183,2007/9/21,29324.0,27194.0,1219265.1,13820.2,2671.22,1525.75,16312.6,1919.26,9105.28
-1.2493014,-1.5405148,2007/9/26,29324.0,27194.0,1219265.1,13878.1,2699.03,1525.42,16435.7,1919.26,9257.47
-1.4884737,-1.6922975,2007/9/27,29324.0,27194.0,1219265.1,13912.9,2709.59,1531.38,16832.2,1945.28,9413.65
-1.77296,-1.8781255,2007/9/28,29324.0,27194.0,1219265.1,13895.6,2701.5,1526.75,16785.7,1946.48,9411.95
-2.059111,-2.1282785,2007/9/29,29324.0,27194.0,1219265.1,13895.6,2701.5,1526.75,16785.7,1946.48,9476.52
-1.3169683,-1.4350833,2007/10/1,34434.0,32741.0,1229742.1,14087.5,2740.99,1547.04,16846.0,1962.67,9488.5
-1.2471597,-1.4517388,2007/10/2,34434.0,32741.0,1229742.1,14047.3,2747.11,1546.63,17046.8,2014.09,9623.25
-1.3125638,-1.4625351,2007/10/3,34434.0,32741.0,1229742.1,13968.0,2729.43,1539.59,17199.9,2014.09,9700.07
-1.8064814,-1.7399014,2007/10/4,34434.0,32741.0,1229742.1,13974.3,2733.57,1542.84,17092.5,2003.6,9627.39
-1.6394963,-1.6336516,2007/10/5,34434.0,32741.0,1229742.1,14066.0,2780.32,1557.59,17065.0,1996.03,9617.26
-1.7019398,-1.6491005,2007/10/8,34434.0,32741.0,1229742.1,14043.7,2787.37,1552.58,17065.0,2012.82,9717.17
-1.771534,-1.6416688,2007/10/9,34434.0,32741.0,1229742.1,14164.5,2803.91,1565.15,17159.9,2014.13,9639.83
-1.7662458,-1.6604477,2007/10/11,34434.0,32741.0,1229742.1,14015.1,2772.2,1554.41,17459.0,2058.85,9697.67
-1.6273761,-1.598176,2007/10/12,34434.0,32741.0,1229742.1,14093.1,2805.68,1561.8,17331.2,2026.44,9496.47
-1.8974555,-1.7605611,2007/10/15,34434.0,32741.0,1229742.1,13984.8,2780.05,1548.71,17358.2,2035.39,9518.45
-1.741076,-1.6077197,2007/10/16,34434.0,32741.0,1229742.1,13912.9,2763.91,1538.53,17137.9,2005.76,9592.47
-1.8596392,-1.7234868,2007/10/17,34434.0,32741.0,1229742.1,13892.5,2792.67,1541.24,16955.3,1983.94,9562.16
-1.983237,-1.8030431,2007/10/18,34434.0,32741.0,1229742.1,13889.0,2799.31,1540.08,17106.1,2005.09,9637.07
-2.3237774,-2.0880678,2007/10/19,34434.0,32741.0,1229742.1,13522.0,2725.16,1500.63,16814.4,1970.1,9611.72
-2.1424928,-1.9522101,2007/10/22,34434.0,32741.0,1229742.1,13567.0,2753.93,1506.33,16438.5,1903.81,9360.63
-2.0125928,-1.8234495,2007/10/23,34434.0,32741.0,1229742.1,13676.2,2799.26,1519.59,16450.6,1947.98,9502.39
-1.8630772,-1.7020266,2007/10/24,34434.0,32741.0,1229742.1,13675.2,2774.76,1515.88,16358.4,1933.36,9442.62
-1.7923186,-1.635529,2007/10/25,34434.0,32741.0,1229742.1,13671.9,2750.86,1514.4,16284.2,1976.75,9568.26
-1.7798994,-1.6461648,2007/10/26,34434.0,32741.0,1229742.1,13806.7,2804.19,1535.28,16505.6,2028.06,9631.51
-1.6977816,-1.5918463,2007/10/29,34434.0,32741.0,1229742.1,13870.3,2817.44,1540.98,16698.1,2062.92,9809.88
-1.8387077,-1.6505343,2007/10/30,34434.0,32741.0,1229742.1,13792.5,2816.71,1531.02,16651.0,2052.37,9757.93
-1.8842576,-1.6725187,2007/10/31,34434.0,32741.0,1229742.1,13930.0,2859.12,1549.38,16737.6,2064.85,9711.37
-1.9950397,-1.672756,2007/11/1,35808.0,33926.0,1250790.1,13567.9,2794.83,1508.44,16870.4,2063.14,9598.23
-2.0665786,-1.810214,2007/11/2,35808.0,33926.0,1250790.1,13595.1,2810.38,1509.65,16517.5,2019.34,9273.09
-1.969625,-1.7004777,2007/11/5,35808.0,33926.0,1250790.1,13543.4,2795.18,1502.17,16268.9,2015.76,9308.6
-1.997791,-1.7356015,2007/11/6,35808.0,33926.0,1250790.1,13660.9,2825.18,1520.27,16249.6,2054.24,9292.8
