latent_dim1,latent_dim2,door_open/min (ratio),door_move/min (ratio),door_error/min (ratio),door_close/min (ratio),x,y,z,pressure,pressure_base,temparature(°C),size
0.79189515,2.7119083,-0.6209776,-0.41563052,-0.09949921,0.7603375,-1.8020508e-05,-0.115906455,0.07123458,0.28256035,0.41842863,-1.127436,1.0
-0.25389642,0.9499194,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.006903558,-0.122102454,0.044327997,1.2678138,1.4092467,1.1382258,1.0
1.228726,2.211541,0.3421619,0.6530943,-0.09949921,-0.54908985,-0.12786932,0.23927581,-0.21195278,0.0067709223,0.024964733,-0.10283739,1.0
2.5164645,2.7454476,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.15409924,0.22861706,0.11966625,-0.7565057,-1.028411,-0.2739913,1.0
0.97150034,2.5231183,0.08812168,0.8660107,-0.09949921,-0.38729423,-0.13668084,0.21822485,-0.1203182,0.2012319,0.09203563,-0.4471889,1.0
0.8713694,-4.2290983,2.2733052,-0.41563052,-0.09949921,-1.9830053,0.0020103776,0.22279792,-0.024591817,-0.1851045,-0.020145085,0.63533753,1.0
0.7190855,-4.04817,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.04393609,0.2145425,-0.11061941,0.23724008,0.2868349,-1.1500322,1.0
0.2765724,2.1732657,-0.14107087,0.48177114,-0.09949921,-0.027494194,-0.022190068,-0.09910773,0.0325558,0.7164452,0.7065787,-0.34194532,1.0
-0.1688381,1.8696175,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.16687916,-0.0043013305,0.08429874,1.0588907,1.2313987,-0.17947496,1.0
-0.1428885,1.4585724,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.035753015,-0.09661784,0.083918236,1.065323,1.1927454,0.3722434,1.0
0.7660315,2.6954155,-0.27149788,0.6532422,-0.09949921,0.032511916,-0.13561971,0.20866264,0.16374198,0.2828126,0.32350147,-0.73500276,1.0
0.83010715,-3.8061635,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.06172871,0.24485514,-0.10760272,0.17749971,-0.03038063,2.1557143,1.0
0.7399735,1.4005394,0.33254647,1.3067851,-0.09949921,-0.78250754,-0.13313544,0.23035137,-0.23494393,-0.0026462774,-0.17929271,0.64234406,1.0
0.9595197,-4.080423,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.08732434,0.20713578,0.08585436,-0.15998498,-0.18447526,0.40310603,1.0
0.7226376,2.3077185,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.15313168,0.22573848,-0.071573325,0.22986187,0.5720482,-0.509627,1.0
1.0478356,2.508366,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.15564024,0.21704638,0.0333868,0.11738098,0.21093206,-0.65373063,1.0
0.3145981,2.7123878,-0.028408697,0.7353944,-0.09949921,-0.22837994,0.088425905,-0.13198048,0.062053118,0.624102,0.6106798,-1.045806,1.0
-0.037151724,2.582256,-0.05762614,0.9575566,-0.09949921,-0.2831125,0.071772836,-0.10860901,0.03735996,1.0070751,0.8734569,-0.8369308,1.0
3.7808826,2.223285,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.002309944,-0.1271112,-0.0106621105,-1.8812095,-1.9176943,1.0125126,1.0
0.4610436,2.172802,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.015610626,-0.08715921,0.11312098,0.743919,0.4926903,-0.44337952,1.0
2.5299594,2.2013521,-0.18755756,0.7531515,-0.09949921,-0.08411912,-0.12221131,0.19404127,0.2884188,-0.98138344,-1.1538289,0.82141256,1.0
1.3903651,2.3251429,-0.49792135,0.011918555,-0.09949921,0.48507017,-0.027284076,-0.07282605,0.30749634,-0.05622762,-0.006972759,-0.24955256,1.0
1.0350164,2.0981927,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.03638652,-0.13616514,0.2290214,0.30976093,0.061480146,-0.08237665,1.0
3.0779748,2.2676728,-0.35962096,-0.0075957784,-0.09949921,0.3612225,-0.13841797,0.21490984,0.13104159,-1.3571465,-1.2113552,0.65013444,1.0
1.1334345,1.932188,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.1375648,0.21812598,-0.025761943,0.102792725,0.08225355,0.23189004,1.0
0.74820733,1.0801783,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.01570714,-0.10036289,0.13276814,0.33078146,0.46619448,1.3273028,1.0
2.669992,1.7044281,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.13697258,0.23445629,-0.1936794,-1.1170079,-1.0181755,1.5727695,1.0
0.7936283,-4.297862,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.0394913,0.22296277,-0.19845766,0.1257892,0.06718096,0.7331161,1.0
0.8763409,-4.121974,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.06402468,0.21088389,-0.010336621,0.15080363,-0.086632945,0.5548905,1.0
1.6810303,1.8256102,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.14211692,0.25087225,-0.09364119,-0.3738479,-0.26404908,0.6460825,1.0
-3.5745192,-1.6528683,0.18353492,4.923149,-0.09949921,-1.9830053,-0.03282694,-0.12062053,0.14871715,0.48835137,0.5129886,-0.38932624,1.0
0.8874037,1.9813473,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.13114557,0.24410497,-0.090365835,0.22349265,0.3227025,0.037421312,1.0
0.31755683,2.1435745,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.1310793,0.22550593,0.048310705,0.8574299,0.6084988,-0.42598286,1.0
1.1652824,2.23295,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.009472427,-0.12520403,0.13445514,-0.11027142,0.24973644,-0.23121242,1.0
3.1479442,2.9243724,-0.3219017,0.0033675889,-0.09949921,0.3214026,-0.13547146,0.24558584,0.3081419,-1.2915204,-1.1811453,-0.29229298,1.0
0.9040094,-4.2011247,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.055074297,0.19320957,-0.050931517,-0.39837888,-0.06829966,0.8608523,1.0
0.67652756,-4.2782183,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.051609844,0.20112728,-0.112625994,0.65561175,0.31324434,-0.44557405,1.0
-0.088624194,2.5900583,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.00908139,-0.10907151,0.09059579,1.2049835,0.87149185,-1.317631,1.0
0.99270004,2.9709284,-0.37163904,0.021519708,-0.09949921,0.36181134,-0.009910271,-0.092848755,0.46054536,0.12665103,0.41084912,-1.3234634,1.0
2.483179,2.6281915,-0.25492162,0.5569472,-0.09949921,0.052527416,0.0044086305,-0.1303889,0.16829385,-0.9010219,-0.95712936,-0.042647086,1.0
0.92406094,1.5657127,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.04371166,-0.10365628,0.060538862,0.42926264,0.07616405,0.63427275,1.0
2.9855895,2.106204,-0.18538322,0.22733332,-0.09949921,0.10890837,-0.102795675,0.22064964,0.07095682,-1.2176542,-1.2344393,0.7703169,1.0
0.6449694,1.9352937,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.0009129228,-0.14224377,0.21119218,0.6015049,0.3743769,0.009584294,1.0
2.7676952,3.5332472,-0.42705578,0.22841027,-0.09949921,0.3375778,-0.005715173,-0.10478506,0.05699302,-1.0748618,-0.96367234,-1.4438944,1.0
0.87017304,-3.9942458,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.0263265,0.23720439,-0.105781615,-0.21112794,-0.055472836,1.7308952,1.0
4.186286,2.2075129,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.015177425,-0.14720158,-0.014302054,-2.284173,-2.2011585,1.207283,1.0
-0.049439386,2.3829038,0.064894445,0.71522945,-0.09949921,-0.30933556,-0.11892375,-0.059009586,0.37406364,1.0503985,0.9939945,-0.50785244,1.0
0.33219382,2.030111,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.03841405,-0.073876455,0.04126175,0.7086676,0.7097314,-0.2851208,1.0
-0.04661198,1.8404105,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.002661711,-0.083035275,0.16433522,1.1218683,0.9131466,-0.15153739,1.0
0.500765,2.1169245,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.14027591,0.2375778,-0.31997642,0.6717135,0.41823426,-0.38314188,1.0
0.56732875,-4.5468545,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.08220464,0.19256939,-0.17061143,0.62826407,0.6511253,0.0018945098,1.0
0.37183028,1.5378442,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.16546105,0.21929406,0.0072457585,0.874877,0.5085187,0.51705086,1.0
-0.39859897,1.5869796,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.0092784045,-0.1385557,0.06977624,1.5032017,1.2981457,0.08733984,1.0
0.5497462,2.526314,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.15933222,0.21248403,-0.026188355,0.37980133,0.6999709,-0.90177935,1.0
2.5392432,3.312908,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.006881681,-0.12284259,0.0022906708,-0.9845575,-0.8975084,-1.2236116,1.0
1.1737986,2.50525,-0.15415782,0.8773927,-0.09949921,-0.16187277,-0.22314954,0.218374,0.014397904,-0.024822943,-0.012716757,-0.20284896,1.0
5.340073,3.4793775,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.011335195,-0.09170639,0.18169121,-2.8754387,-3.1817842,-0.10844502,1.0
0.3074723,1.3025929,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.006172341,-0.122767314,0.07554096,0.83994085,0.6293154,0.7950958,1.0
1.8231283,3.2191064,-0.06531395,0.95455873,-0.09949921,-0.27471334,0.037904754,-0.11617455,-0.064636655,-0.46253356,-0.6006992,-1.0811021,1.0
0.42718464,2.3894312,-0.10010497,0.5761057,-0.09949921,-0.10132362,-0.14029074,0.2084719,0.23043564,0.5521067,0.66075623,-0.45513898,1.0
1.4374311,2.806124,-0.061578408,0.7276565,-0.09949921,-0.19406906,-0.11863498,0.20243728,0.02666152,-0.13282645,-0.14757115,-0.67625576,1.0
-3.6496973,-1.7639625,0.045437083,5.2759504,-0.09949921,-1.9830053,0.032632455,-0.1304775,0.019081146,0.08080525,0.18370205,-0.2933459,1.0
2.6679187,2.8158891,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.16672951,0.22831853,-0.095072255,-1.1197406,-0.92488956,-0.3240518,1.0
-3.9586895,-1.5174203,-0.19981296,5.9024954,-0.09949921,-1.9830053,-0.010860244,-0.13032205,0.088622846,-0.053200666,0.14722984,-0.21958606,1.0
0.6294076,1.0886291,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.010017273,-0.10198469,0.09923037,0.5971326,0.38076872,1.2541819,1.0
1.5262519,3.4462874,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.13999084,0.2153824,0.23606944,-0.31421265,-0.014703403,-1.7947141,1.0
2.869366,2.7030354,-0.40354398,0.028755173,-0.09949921,0.38936803,-0.1417768,0.22322251,-0.15406689,-0.9857557,-1.1899772,-0.15854692,1.0
0.2855535,1.980875,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.15174015,0.22473043,-0.028128566,0.8713035,0.6287324,-0.20133762,1.0
1.0456938,2.0243528,-0.14992824,0.49002072,-0.09949921,-0.022159649,0.029711038,-0.09720524,0.017045468,0.13423945,0.16901816,0.11786829,1.0
-0.41263497,1.5161153,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.015174688,-0.12155915,-0.07083688,1.6898851,1.4645704,0.1517684,1.0
1.8169988,1.8937824,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.14899881,0.24107751,-0.15626304,-0.51968837,-0.3256783,0.6065067,1.0
1.0318531,1.8041849,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.13763472,0.2314781,-0.33550447,0.30149984,-0.032971907,0.31089073,1.0
1.6902256,-3.7884877,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.05029488,0.21340932,-0.05785364,-0.7770848,-1.0511928,1.048492,1.0
1.9964818,1.5423771,-0.27734202,0.239698,-0.09949921,0.19148378,-0.16499871,0.23095587,0.11178311,-0.48534083,-0.47163194,1.2158304,1.0
0.3498782,3.810737,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.126232,0.2119301,-0.21731563,0.8547603,0.47893494,-2.993661,1.0
-3.3005416,-1.0198824,0.06837014,4.9176025,-0.09949921,-1.8717886,-0.07319123,-0.050385807,0.4978658,0.23171167,0.4432401,0.012553733,1.0
0.8659685,2.1200948,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.0009615166,-0.081743866,0.17941324,0.33170637,0.2914344,-0.17981213,1.0
0.29978374,0.82222754,-0.60152024,-0.41563052,0.3974544,0.65429235,-0.18272905,0.49934533,-0.2130038,0.8768739,0.89692956,1.1289212,1.0
0.5737027,2.3016806,0.017894184,0.239698,-0.09949921,-0.0883555,0.050578095,-0.11754968,0.09829754,0.6847042,0.44559383,-0.5865012,1.0
2.130262,2.630889,0.075612485,0.42403665,-0.09949921,-0.21145669,-0.17628166,0.2069109,-0.09059404,-0.54861265,-0.584806,-0.35237682,1.0
1.3136796,2.000962,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.07832781,-0.115421005,0.20160522,0.08744773,-0.15867046,0.15991071,1.0
0.35688198,2.1865656,-0.07314853,0.4513475,-0.09949921,-0.08058669,-0.10408269,0.23394556,0.015707139,0.66893876,0.70180637,-0.34661537,1.0
2.8163178,2.7073445,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.13604975,0.21243423,0.056346584,-1.2621968,-0.97684467,-0.07476377,1.0
0.8882911,2.1843839,-0.3942588,0.015691051,-0.09949921,0.38541406,-0.11656268,0.2186973,-0.08935027,0.51471114,0.1656495,-0.3364264,1.0
0.97152203,2.2711103,0.021115383,0.23057516,-0.09949921,-0.088023886,-0.13602605,0.2483051,0.14976817,0.29347,0.3376671,-0.33964726,1.0
1.218625,2.2170138,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.03577274,-0.1432566,0.1513188,0.14779769,-0.08175271,-0.19984402,1.0
5.470131,3.3685563,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.015210277,-0.11498087,-0.04930543,-2.9429777,-3.373042,0.018377265,1.0
-0.37404126,1.4920621,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.012251706,-0.102829866,0.04468667,1.4688542,1.240533,0.22679113,1.0
-3.9837067,-1.6024466,-0.13042119,5.725219,-0.09949921,-1.9830053,0.018006153,-0.103479475,0.07072816,0.5031288,0.26539207,-0.07863823,1.0
-0.017409712,0.8694225,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.005774144,0.6655241,-0.07680026,1.23313,1.0062599,1.4631221,1.0
1.7409548,2.8554156,-0.2604104,0.49307004,-0.09949921,0.08142952,-0.15534954,0.27345505,0.0458718,-0.34174955,-0.29162458,-0.69233626,1.0
1.4793816,1.4861193,-0.26528293,0.58020574,-0.09949921,0.053718958,0.024184942,-0.15504172,-0.23692277,-0.32415536,-0.26091793,1.570368,1.0
0.8027132,-4.206895,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.04415322,0.19539598,-0.012885536,-0.060768057,0.1548957,0.80095774,1.0
0.18644919,2.5042636,-0.48591107,0.040338002,-0.09949921,0.46314204,0.024879333,-0.11387086,-0.017872898,0.92904687,0.68152964,-1.0417659,1.0
-0.12575416,3.751398,-0.26717734,0.46312308,-0.09949921,0.098954335,0.039784487,-0.14165838,0.024979519,1.0033544,1.0162795,-2.8165562,1.0
0.8213679,-3.8633282,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.046993315,0.20860669,0.0054737465,0.21827956,0.008510123,1.7405015,1.0
1.4156609,1.2746977,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.039578453,-0.111405544,0.06876885,-0.0072918157,-0.24500318,1.3271223,1.0
0.6102482,2.1437938,0.12957372,0.44910136,-0.09949921,-0.2719033,-0.019488739,-0.10847943,-0.019640366,0.49057955,0.55809844,-0.2925503,1.0
0.45535874,2.1141124,0.1388926,0.5240859,-0.09949921,-0.30855688,-0.12397609,0.23299679,-0.05827687,0.64041394,0.62266445,-0.23595643,1.0
0.29141635,2.0502753,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.02142639,-0.09788637,0.153935,0.68251806,0.8165784,-0.3322207,1.0
-0.07225631,1.3630574,-0.07588769,0.43468916,-0.09949921,-0.0718098,-0.06781725,0.20891245,-0.14111592,1.2266556,1.3398652,0.65074074,1.0
0.75183034,0.6402632,-0.48545936,-0.41563052,0.8894219,0.45756057,-0.039881714,0.7082793,-0.06219275,0.80248225,0.8236828,1.3370304,1.0
1.041823,2.3352945,-0.112255566,0.4045324,-0.09949921,-0.026149765,0.03741019,-0.100560315,-0.018257031,0.1681666,0.17476216,-0.41334203,1.0
0.34695652,1.5439148,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.023163788,-0.10795534,0.00697482,0.8049837,0.579822,0.41966864,1.0
0.76750666,-4.172917,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.044459205,0.21153331,-0.061718155,0.051628742,0.21194698,1.0495714,1.0
1.1703918,-4.1415086,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.03134625,0.19910626,0.02956093,-0.69590354,-0.36826158,0.5443644,1.0
0.298543,1.3749949,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.13103676,0.23917046,-0.12807314,0.8663216,0.59118044,0.68934345,1.0
1.7483205,4.024404,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.15916118,0.21370573,-0.025608744,-0.14535469,-0.53513986,-2.5933988,1.0
5.9845557,3.600828,-0.36098272,0.08566332,-0.09949921,0.32791236,0.020108175,-0.12498103,0.032631263,-3.591293,-3.7085261,0.064403586,1.0
0.643426,-4.3315935,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.010859779,0.18206804,-0.15185438,0.567851,0.35377622,0.78269154,1.0
-0.17278956,2.3660455,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.012770726,-0.103904754,0.10556288,1.2245955,0.98704123,-1.0088241,1.0
2.6525013,2.307785,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.14664638,0.20999904,0.106317505,-0.8493745,-1.1448674,0.44064695,1.0
0.94128686,2.127374,-0.53356636,-0.17991309,-0.09949921,0.5900293,0.074459255,-0.100248255,0.10338355,0.40283984,0.15187255,-0.24452166,1.0
-0.1473945,1.4563718,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.18103386,0.0021996247,0.06762736,1.3014677,1.0712146,0.46894535,1.0
0.9962736,2.326639,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.157364,0.22735687,-0.05723448,0.3245804,0.067440085,-0.4246401,1.0
0.8293064,-4.1404176,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.025352107,0.20188881,-0.20199123,-0.23921137,-0.0042519183,1.6965041,1.0
2.8272111,6.493693,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.011327775,-0.11338431,0.27605245,-1.1080111,-1.0428574,-5.836888,1.0
1.2888919,0.6868469,-0.38904843,-0.41563052,0.91375166,0.36188868,-0.11814521,0.54236275,0.03142704,0.31940934,0.65041274,1.396221,1.0
2.79681,2.7196665,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.1161575,0.23590927,-0.086004905,-1.1638627,-1.0728083,-0.13733791,1.0
1.0480787,1.8358307,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.03041033,-0.095124766,0.10507737,0.4967806,-0.15867046,0.31579447,1.0
1.503163,-3.7712553,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.09013499,0.2513859,0.038389165,-0.5677203,-0.8389455,0.77381575,1.0
0.5184955,1.9607396,-0.4455665,-0.20401533,-0.09949921,0.51556116,-0.14140862,0.22775224,-0.10445556,0.525831,0.6968614,-0.14921567,1.0
2.0359335,3.0064604,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.021385387,-0.10454447,0.0777953,-0.67637545,-0.47325152,-0.9771806,1.0
1.0722785,2.525208,0.010769409,0.7604166,-0.09949921,-0.2747985,-0.15437806,0.22701462,-0.10501153,0.17119354,0.053490374,-0.44156355,1.0
0.93573874,2.1811438,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.011653754,-0.09467426,0.12389671,0.42806447,0.07823707,-0.25395054,1.0
3.7382782,3.0090992,0.19213192,0.8579325,-0.09949921,-0.48288307,-0.110673435,0.22667733,0.31503853,-2.073169,-1.9036583,0.12559947,1.0
0.24006009,1.8808787,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.043446116,-0.06607201,0.16638954,0.7362886,0.8571535,-0.068097316,1.0
0.9830068,2.2496705,-0.026528956,0.28145483,-0.09949921,-0.06174163,0.008086845,-0.10838784,0.1442994,0.3071754,0.2204766,-0.31244022,1.0
0.6385291,3.9607306,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.0063836924,-0.10611408,0.05141923,0.63686144,0.2914344,-3.0944297,1.0
1.4287268,1.2529514,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.13835317,0.21927781,0.008465437,-0.18951882,-0.085186146,1.8841467,1.0
2.7173061,2.986674,0.2847507,0.8511881,-0.09949921,-0.5681694,-0.017153306,-0.09244543,0.34579962,-1.2385696,-1.1712121,-0.41811857,1.0
0.841266,1.0820224,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.367173,0.33956647,-0.28606588,0.28487262,0.52268434,2.3805754,1.0
1.2276698,3.2899425,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.011778797,-0.123905614,0.059377372,0.17928647,-0.15495628,-1.8291407,1.0
1.2197111,1.8476032,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.13139726,0.22477847,-0.04725566,-0.09532582,0.13775009,0.39279285,1.0
2.4419563,2.1043034,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.032162823,-0.13470824,-0.07534692,-0.9538255,-0.8368941,0.5218215,1.0
1.6783038,2.3265889,-0.15321474,0.057391677,-0.09949921,0.14146899,-0.15877607,0.22646725,-0.08659497,-0.25655332,-0.07965809,-0.25125614,1.0
1.863844,1.8650508,0.516062,0.75384194,-0.09949921,-0.7513004,-0.16969046,0.22211045,0.08790822,-0.52786535,-0.6374953,0.65913737,1.0
0.82490927,-4.4113193,2.2733052,-0.41563052,-0.09949921,-1.9830053,0.098461926,0.15520394,-0.116958745,0.046583816,-0.116950884,0.52102,1.0
0.48043722,0.992497,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.048904836,0.58387625,-0.23776378,0.71907276,0.53605103,2.1081176,1.0
0.9067853,-4.0912766,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.09328221,0.23474088,0.041390404,-0.14623755,-0.027292693,0.5782261,1.0
0.051784992,1.0372202,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.19137749,0.5202821,-0.12819497,1.0022614,1.1349384,1.1719129,1.0
0.16921103,2.023779,0.030976856,0.6821259,-0.09949921,-0.26490483,0.014516032,-0.112041526,0.07443629,0.7871793,0.77511793,-0.086558715,1.0
0.69054013,1.8471689,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.016814971,-0.099383175,0.07273202,0.57855046,0.2914344,0.123975754,1.0
1.4170569,1.905437,-0.3728962,0.15601297,-0.09949921,0.31310353,0.037781097,-0.08238579,0.053558555,-0.38713288,0.2914344,0.2675381,1.0
2.2110205,2.1299758,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.030078815,-0.12895074,0.04922717,-0.58247674,-0.8470433,0.38183197,1.0
0.95083946,-3.9578416,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.14108269,0.21772172,0.20006642,-0.2933182,-0.026623279,0.58959216,1.0
0.13964301,1.3530722,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.015507413,-0.10077089,0.044105247,0.9572775,0.7600669,0.6312767,1.0
0.8942991,-4.4239545,2.2733052,-0.41563052,-0.09949921,-1.9830053,0.15015647,0.20651616,-0.07166561,-0.41708717,-0.15789306,0.5146641,1.0
0.5075526,0.6317009,-0.6209776,-0.41563052,0.73569727,0.6131099,0.7780633,0.01250577,-0.29460227,0.9232873,0.83957595,1.2975227,1.0
0.9653161,-4.272069,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.04897131,0.202912,-0.1119141,-0.5367781,-0.22831103,0.63567466,1.0
0.4989233,2.4398355,-0.3019228,0.9234556,-0.09949921,-0.03890401,0.14631873,-0.13392964,-0.018919377,0.4339292,0.34509546,-0.46384618,1.0
0.6825208,1.3449394,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.009046401,-0.09549249,0.2206323,0.6319637,0.29486784,0.9143466,1.0
1.260589,2.360535,-0.32274914,0.7084701,-0.09949921,0.060599707,-0.09875255,-0.07488981,-0.043981213,-0.107160375,-0.023902439,-0.10464449,1.0
2.1781874,1.5180457,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.12052606,0.24948014,-0.14000307,-0.50713915,-0.89398855,1.9813397,1.0
3.226257,2.946717,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.116471715,0.22746703,0.090294845,-1.5445446,-1.2770442,-0.22796793,1.0
0.9158371,-4.3151946,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.018753454,0.20225237,-0.04899858,-0.3757818,-0.107557505,0.38711426,1.0
1.1080655,1.8585732,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.019037964,-0.11114991,0.18261768,0.23639926,0.014815564,0.3087317,1.0
0.8618372,-4.3816466,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.039629992,0.15365598,-0.077471696,-0.19422743,-0.04046502,0.31375667,1.0
0.9122241,2.3089514,-0.46557984,-0.20472544,-0.09949921,0.5347942,-0.032000627,-0.11678521,0.1550983,0.15383059,0.48891136,-0.4885363,1.0
0.22420181,2.2539146,-0.113379955,0.03325147,-0.09949921,0.1126681,0.009395723,-0.08974202,-0.007156272,1.017207,0.6743388,-0.735053,1.0
2.6179135,2.7043705,0.091536835,0.45056948,-0.09949921,-0.23639484,-0.20194043,0.22624248,-0.22102377,-0.94489175,-0.974858,-0.2735299,1.0
2.9586074,3.0535657,-0.04212104,0.532329,-0.09949921,-0.14004159,-0.07930515,-0.080005385,0.17408812,-1.2302666,-1.2606543,-0.48802462,1.0
0.88129085,-3.958852,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.07189337,0.23012845,-0.09462857,-0.2025936,-0.060741767,1.7060364,1.0
0.79385227,-4.1335235,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.0022608615,0.23117274,-0.03474293,0.016482411,0.14368843,1.1096021,1.0
0.67742723,1.6419163,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.019344779,-0.09682395,0.142351,0.37864518,0.5246062,0.44851714,1.0
0.8132866,2.8721504,-0.30319318,0.27131984,-0.09949921,0.20425454,-0.04976455,-0.0719433,0.14915629,0.31787485,0.36161485,-1.2149398,1.0
2.6481483,2.900233,-0.20750862,-0.050956298,-0.09949921,0.23313048,-0.18019037,0.1816042,0.099012166,-0.9096403,-0.8249526,-0.5644759,1.0
-3.8148687,-1.6393046,-0.049930263,5.519587,-0.09949921,-1.9830053,0.10056525,-0.1555412,0.27094963,0.12854289,0.23779497,-0.11436024,1.0
0.6523954,2.3321433,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.15023673,0.23270288,-0.22915965,0.6283481,0.25180945,-0.6215873,1.0
0.89048487,2.0091555,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.024422875,-0.11628455,0.20370044,0.29605553,0.2914344,-0.0066056596,1.0
